"BOX HILL
(N-E METRO)",RAW,,,,,,,"BOX HILL
(N-E METRO)",SYNTHETIC,,,,,,
Middle ring,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,78,,Index,1,2,3,4,5,6,78
ALP,0.00%,25.46%,0.00%,74.54%,0.00%,,,ALP,0.00%,19.10%,0.00%,25.00%,55.90%,0.00%,100.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,11.75%,29.88%,0.00%,58.37%,0.00%,,,GRN,10.58%,26.89%,0.00%,10.00%,52.53%,0.00%,100.00%
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,10.43%,40.15%,20.07%,29.35%,0.00%,,,IND,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,OTH,4.17%,16.06%,8.03%,60.00%,11.74%,0.00%,100.00%
,,,,,,,,,,,,,,,
"OVENS VALLEY
(N VICTORIA)",RAW,,,,,,,"OVENS VALLEY
(N VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,79,,Index,1,2,3,4,5,6,79
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,70.84%,29.16%,0.00%,0.00%,0.00%,,,GRN,63.76%,26.24%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,14.54%,66.49%,18.97%,0.00%,0.00%,,,IND,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,OTH,5.81%,26.60%,7.59%,60.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"MILDURA
(N VICTORIA)",RAW,,,,,,,"MILDURA
(N VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,80,,Index,1,2,3,4,5,6,80
ALP,0.00%,39.67%,0.00%,60.33%,0.00%,,,ALP,0.00%,29.75%,0.00%,25.00%,45.25%,0.00%,100.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,24.93%,18.24%,0.00%,34.83%,22.00%,,,GRN,22.44%,16.42%,0.00%,10.00%,31.35%,19.80%,100.00%
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,10.00%,61.85%,0.00%,28.15%,0.00%,,,IND,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,OTH,4.00%,24.74%,0.00%,60.00%,11.26%,0.00%,100.00%
,,,,,,,,,,,,,,,
"MURRAY PLAINS
(N VICTORIA)",RAW,,,,,,,"MURRAY PLAINS
(N VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,81,,Index,1,2,3,4,5,6,81
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,43.14%,31.80%,0.00%,0.00%,25.05%,,,GRN,38.83%,28.62%,0.00%,10.00%,0.00%,22.55%,100.00%
IND,15.19%,30.83%,18.85%,0.00%,35.13%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,37.26%,62.74%,0.00%,0.00%,0.00%,,,IND,11.39%,23.12%,14.14%,25.00%,0.00%,26.35%,100.00%
,,,,,,,,OTH,14.91%,25.09%,0.00%,60.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"LARA
(W VICTORIA)",RAW,,,,,,,"LARA
(W VICTORIA)",SYNTHETIC,,,,,,
Peri-urban,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,82,,Index,1,2,3,4,5,6,82
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,68.57%,31.43%,0.00%,0.00%,0.00%,,,GRN,61.71%,28.29%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,13.08%,9.22%,44.16%,0.00%,33.54%,,,ON,10.00%,63.00%,3.00%,0.00%,6.00%,18.00%,100.00%
OTH,24.45%,43.67%,31.88%,0.00%,0.00%,,,IND,9.81%,6.91%,33.12%,25.00%,0.00%,25.15%,100.00%
,,,,,,,,OTH,11.00%,19.65%,14.35%,55.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"MELTON
(W VICTORIA)",RAW,,,,,,,"MELTON
(W VICTORIA)",SYNTHETIC,,,,,,
Peri-urban,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,83,,Index,1,2,3,4,5,6,83
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,53.31%,10.03%,0.00%,25.50%,11.16%,,,GRN,47.98%,9.02%,0.00%,10.00%,22.95%,10.05%,100.00%
IND,34.90%,65.10%,0.00%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,6.00%,18.00%,100.00%
OTH,23.73%,21.84%,11.60%,42.82%,0.00%,,,IND,26.17%,48.83%,0.00%,25.00%,0.00%,0.00%,100.00%
,,,,,,,,OTH,10.68%,9.83%,5.22%,55.00%,19.27%,0.00%,100.00%
,,,,,,,,,,,,,,,
"BELLARINE
(W VICTORIA)",RAW,,,,,,,"BELLARINE
(W VICTORIA)",SYNTHETIC,,,,,,
Peri-urban,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,84,,Index,1,2,3,4,5,6,84
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,77.96%,22.04%,0.00%,0.00%,0.00%,,,GRN,70.17%,19.83%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,28.05%,34.35%,37.60%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,6.00%,18.00%,100.00%
OTH,17.82%,31.75%,21.00%,29.43%,0.00%,,,IND,21.04%,25.76%,28.20%,25.00%,0.00%,0.00%,100.00%
,,,,,,,,OTH,8.02%,14.29%,9.45%,55.00%,13.24%,0.00%,100.00%
,,,,,,,,,,,,,,,
"WENDOUREE
(W VICTORIA)",RAW,,,,,,,"WENDOUREE
(W VICTORIA)",SYNTHETIC,,,,,,
Provincial,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,85,,Index,1,2,3,4,5,6,85
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,78.55%,21.45%,0.00%,0.00%,0.00%,,,GRN,70.69%,19.31%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,12.09%,20.22%,14.29%,0.00%,53.41%,,,ON,10.00%,62.00%,3.00%,0.00%,6.00%,19.00%,100.00%
OTH,26.21%,42.90%,30.89%,0.00%,0.00%,,,IND,9.07%,15.16%,10.71%,25.00%,0.00%,40.05%,100.00%
,,,,,,,,OTH,13.10%,21.45%,15.45%,50.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"GEELONG
(W VICTORIA)",RAW,,,,,,,"GEELONG
(W VICTORIA)",SYNTHETIC,,,,,,
Provincial,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,86,,Index,1,2,3,4,5,6,86
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,82.42%,17.58%,0.00%,0.00%,0.00%,,,GRN,74.17%,15.83%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,15.46%,12.77%,27.61%,0.00%,44.17%,,,ON,10.00%,62.00%,3.00%,0.00%,6.00%,19.00%,100.00%
OTH,16.03%,43.47%,40.50%,0.00%,0.00%,,,IND,11.59%,9.58%,20.70%,25.00%,0.00%,33.13%,100.00%
,,,,,,,,OTH,8.02%,21.74%,20.25%,50.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"SOUTH BARWON
(W VICTORIA)",RAW,,,,,,,"SOUTH BARWON
(W VICTORIA)",SYNTHETIC,,,,,,
Provincial,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,87,,Index,1,2,3,4,5,6,87
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,80.02%,19.98%,0.00%,0.00%,0.00%,,,GRN,72.02%,17.98%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,0.00%,0.00%,0.00%,0.00%,0.00%,,,ON,10.00%,62.00%,3.00%,0.00%,6.00%,19.00%,100.00%
OTH,23.59%,43.80%,32.61%,0.00%,0.00%,,,IND,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
,,,,,,,,OTH,11.80%,21.90%,16.31%,50.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"EUREKA
(W VICTORIA)",RAW,,,,,,,"EUREKA
(W VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,88,,Index,1,2,3,4,5,6,88
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,74.88%,25.12%,0.00%,0.00%,0.00%,,,GRN,67.39%,22.61%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,21.50%,22.39%,15.33%,0.00%,40.78%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,23.47%,44.10%,32.43%,0.00%,0.00%,,,IND,16.13%,16.79%,11.50%,25.00%,0.00%,30.59%,100.00%
,,,,,,,,OTH,9.39%,17.64%,12.97%,60.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"RIPON
(W VICTORIA)",RAW,,,,,,,"RIPON
(W VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,89,,Index,1,2,3,4,5,6,89
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,71.91%,11.13%,0.00%,0.00%,16.96%,,,GRN,64.72%,10.02%,0.00%,10.00%,0.00%,15.26%,100.00%
IND,27.08%,17.39%,8.33%,0.00%,47.20%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,49.13%,50.87%,0.00%,0.00%,0.00%,,,IND,20.31%,13.04%,6.25%,25.00%,0.00%,35.40%,100.00%
,,,,,,,,OTH,19.65%,20.35%,0.00%,60.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
"LOWAN
(W VICTORIA)",RAW,,,,,,,"LOWAN
(W VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,90,,Index,1,2,3,4,5,6,90
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,62.70%,20.71%,0.00%,16.59%,0.00%,,,GRN,56.43%,18.64%,0.00%,10.00%,14.93%,0.00%,100.00%
IND,30.34%,69.66%,0.00%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,12.22%,44.41%,12.50%,30.87%,0.00%,,,IND,22.76%,52.24%,0.00%,25.00%,0.00%,0.00%,100.00%
,,,,,,,,OTH,4.89%,17.77%,5.00%,60.00%,12.35%,0.00%,100.00%
,,,,,,,,,,,,,,,
"POLWARTH
(W VICTORIA)",RAW,,,,,,,"POLWARTH
(W VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,91,,Index,1,2,3,4,5,6,91
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,82.64%,17.36%,0.00%,0.00%,0.00%,,,GRN,74.37%,15.63%,0.00%,10.00%,0.00%,0.00%,100.00%
IND,11.70%,67.22%,21.09%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,21.11%,22.25%,38.32%,18.32%,0.00%,,,IND,8.77%,50.41%,15.81%,25.00%,0.00%,0.00%,100.00%
,,,,,,,,OTH,8.44%,8.90%,15.33%,60.00%,7.33%,0.00%,100.00%
,,,,,,,,,,,,,,,
"SOUTH-WEST COAST
(W VICTORIA)",RAW,,,,,,,"SOUTH-WEST COAST
(W VICTORIA)",SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,92,,Index,1,2,3,4,5,6,92
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,43.42%,13.01%,0.00%,43.56%,0.00%,,,GRN,39.08%,11.71%,0.00%,10.00%,39.21%,0.00%,100.00%
IND,58.56%,41.44%,0.00%,0.00%,0.00%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,11.77%,23.99%,9.10%,55.14%,0.00%,,,IND,43.92%,31.08%,0.00%,25.00%,0.00%,0.00%,100.00%
,,,,,,,,OTH,4.71%,9.60%,3.64%,60.00%,22.06%,0.00%,100.00%
,,,,,,,,,,,,,,,
NE METRO,RAW,,,,,,,NE METRO,SYNTHETIC,,,,,,
Outer Metro,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,93,,Index,1,2,3,4,5,6,93
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,79.43%,20.57%,0.00%,0.00%,0.00%,,,GRN,75.46%,19.54%,0.00%,5.00%,0.00%,0.00%,100.00%
IND,14.70%,22.00%,23.54%,0.00%,39.77%,,,ON,12.00%,58.00%,5.00%,0.00%,6.00%,19.00%,100.00%
OTH,24.29%,48.41%,27.30%,0.00%,0.00%,,,IND,12.49%,18.70%,20.01%,15.00%,0.00%,33.80%,100.00%
,,,,,,,,OTH,12.14%,24.21%,13.65%,50.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
N METRO,RAW,,,,,,,N METRO,SYNTHETIC,,,,,,
Inner RIng,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,94,,Index,1,2,3,4,5,6,94
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,34.55%,0.00%,65.45%,0.00%,0.00%,,,LNP,27.64%,0.00%,52.36%,20.00%,0.00%,0.00%,100.00%
GRN,68.50%,17.64%,0.00%,0.00%,13.86%,,,GRN,65.08%,16.75%,0.00%,5.00%,0.00%,13.17%,100.00%
IND,18.86%,18.88%,34.36%,0.00%,27.90%,,,ON,12.00%,53.00%,5.00%,0.00%,10.00%,20.00%,100.00%
OTH,29.44%,29.54%,41.02%,0.00%,0.00%,,,IND,16.03%,16.05%,29.20%,15.00%,0.00%,23.72%,100.00%
,,,,,,,,OTH,20.61%,20.68%,28.71%,30.00%,0.00%,0.00%,100.00%
,,,,,,,,,,,,,,,
SE METRO,RAW,,,,,,,SE METRO,SYNTHETIC,,,,,,
Outer Metro,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,95,,Index,1,2,3,4,5,6,95
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,66.46%,22.12%,0.00%,3.86%,7.55%,,,GRN,63.14%,21.02%,0.00%,5.00%,3.67%,7.17%,100.00%
IND,31.93%,49.24%,6.21%,0.00%,12.62%,,,ON,12.00%,58.00%,5.00%,0.00%,6.00%,19.00%,100.00%
OTH,30.97%,50.96%,10.22%,7.85%,0.00%,,,IND,27.14%,41.85%,5.28%,15.00%,0.00%,10.73%,100.00%
,,,,,,,,OTH,15.48%,25.48%,5.11%,50.00%,3.93%,0.00%,100.00%
,,,,,,,,,,,,,,,
S METRO,RAW,,,,,,,S METRO,SYNTHETIC,,,,,,
Inner RIng,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,96,,Index,1,2,3,4,5,6,96
ALP,0.00%,17.11%,82.89%,0.00%,0.00%,,,ALP,0.00%,15.40%,74.60%,10.00%,0.00%,0.00%,100.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,76.38%,17.24%,0.00%,6.38%,0.00%,,,GRN,72.56%,16.38%,0.00%,5.00%,6.06%,0.00%,100.00%
IND,53.53%,28.45%,15.72%,0.00%,2.29%,,,ON,12.00%,53.00%,5.00%,0.00%,10.00%,20.00%,100.00%
OTH,15.49%,36.49%,33.27%,14.75%,0.00%,,,IND,45.50%,24.18%,13.37%,15.00%,0.00%,1.95%,100.00%
,,,,,,,,OTH,10.84%,25.54%,23.29%,30.00%,10.32%,0.00%,100.00%
,,,,,,,,,,,,,,,
W METRO,RAW,,,,,,,W METRO,SYNTHETIC,,,,,,
Outer Metro,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,97,,Index,1,2,3,4,5,6,97
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,36.97%,0.00%,63.03%,0.00%,0.00%,,,LNP,24.03%,0.00%,40.97%,35.00%,0.00%,0.00%,100.00%
GRN,69.91%,25.74%,0.00%,0.00%,4.35%,,,GRN,66.41%,24.46%,0.00%,5.00%,0.00%,4.13%,100.00%
IND,20.10%,40.25%,24.49%,0.00%,15.16%,,,ON,12.00%,58.00%,5.00%,0.00%,6.00%,19.00%,100.00%
OTH,34.91%,34.77%,28.14%,2.18%,0.00%,,,IND,17.08%,34.21%,20.82%,15.00%,0.00%,12.88%,100.00%
,,,,,,,,OTH,17.46%,17.39%,14.07%,50.00%,1.09%,0.00%,100.00%
,,,,,,,,,,,,,,,
E VICTORIA,RAW,,,,,,,E VICTORIA,SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,98,,Index,1,2,3,4,5,6,98
ALP,0.00%,16.17%,0.00%,83.83%,0.00%,,,ALP,0.00%,12.13%,0.00%,25.00%,62.87%,0.00%,100.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,69.12%,23.07%,0.00%,6.59%,1.22%,,,GRN,62.21%,20.76%,0.00%,10.00%,5.93%,1.10%,100.00%
IND,25.37%,43.36%,16.29%,0.00%,14.98%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,20.04%,51.60%,18.28%,10.08%,0.00%,,,IND,19.03%,32.52%,12.22%,25.00%,0.00%,11.24%,100.00%
,,,,,,,,OTH,8.02%,20.64%,7.31%,60.00%,4.03%,0.00%,100.00%
,,,,,,,,,,,,,,,
N VICTORIA,RAW,,,,,,,N VICTORIA,SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,99,,Index,1,2,3,4,5,6,99
ALP,0.00%,34.77%,0.00%,65.23%,0.00%,,,ALP,0.00%,26.08%,0.00%,25.00%,48.92%,0.00%,100.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,69.14%,21.26%,0.00%,4.67%,4.93%,,,GRN,62.22%,19.14%,0.00%,10.00%,4.20%,4.44%,100.00%
IND,17.01%,23.37%,20.19%,0.00%,39.43%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,23.81%,58.65%,13.58%,3.96%,0.00%,,,IND,12.76%,17.52%,15.15%,25.00%,0.00%,29.57%,100.00%
,,,,,,,,OTH,9.52%,23.46%,5.43%,60.00%,1.59%,0.00%,100.00%
,,,,,,,,,,,,,,,
W VICTORIA,RAW,,,,,,,W VICTORIA,SYNTHETIC,,,,,,
Regional,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,100,,Index,1,2,3,4,5,6,100
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,ALP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
LNP,0.00%,0.00%,0.00%,0.00%,0.00%,,,LNP,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
GRN,74.63%,20.34%,0.00%,3.74%,1.30%,,,GRN,67.16%,18.30%,0.00%,10.00%,3.37%,1.17%,100.00%
IND,37.40%,47.05%,8.26%,0.00%,7.28%,,,ON,10.00%,63.00%,3.00%,0.00%,5.00%,19.00%,100.00%
OTH,24.52%,38.33%,22.34%,14.80%,0.00%,,,IND,28.05%,35.29%,6.20%,25.00%,0.00%,5.46%,100.00%
,,,,,,,,OTH,9.81%,15.33%,8.94%,60.00%,5.92%,0.00%,100.00%
,,,,,,,,,,,,,,,
VICTORIA,RAW,,,,,,,VICTORIA,SYNTHETIC,,,,,,
Outer Metro,ALP,LNP,GRN,IND,OTH,PrefRow,,,ALP,LNP,GRN,ON,IND,OTH,PrefRow
Index,1,2,3,4,5,101,,Index,1,2,3,4,5,6,101
ALP,0.00%,23.80%,25.29%,50.91%,0.00%,,,ALP,0.00%,19.04%,20.23%,20.00%,40.73%,0.00%,100.00%
LNP,34.91%,0.00%,65.09%,0.00%,0.00%,,,LNP,22.69%,0.00%,42.31%,35.00%,0.00%,0.00%,100.00%
GRN,72.65%,21.00%,0.00%,3.31%,3.05%,,,GRN,69.02%,19.95%,0.00%,5.00%,3.14%,2.89%,100.00%
IND,34.07%,37.06%,15.89%,0.00%,12.98%,,,ON,12.00%,58.00%,5.00%,0.00%,6.00%,19.00%,100.00%
OTH,26.90%,43.10%,24.13%,5.87%,0.00%,,,IND,28.96%,31.50%,13.51%,15.00%,0.00%,11.03%,100.00%
,,,,,,,,OTH,13.45%,21.55%,12.06%,50.00%,2.93%,0.00%,100.00%
,,,,,,,,,,,,,,,
"BRUNSWICK 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,103,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,56.52%,0.00%,43.48%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,18.19%,14.94%,23.67%,0.00%,43.20%,,,,,,,,,,
OTH,39.10%,16.74%,44.16%,0.00%,0.00%,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"NORTHCOTE 
(2018)",RAW,,,,,,,,,,,,,,
,ALP,LNP,GRN,IND,OTH,PrefRow,,,,,,,,,
Index,1,2,3,4,5,104,,,,,,,,,
ALP,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
LNP,60.02%,0.00%,39.98%,0.00%,0.00%,,,,,,,,,,
GRN,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,,
IND,12.39%,9.68%,46.17%,0.00%,31.76%,,,,,,,,,,
